Date,Ticker,Action,Shares,Price,Total
1991-03-21,Stock_05,BUY,12,92.12025083488936,-1219.0144980799087
1991-03-21,Stock_06,BUY,9,103.55105437645868,-821.6269767685837
1991-03-21,Stock_08,BUY,10,118.46620921307408,-1044.4127071325522
1991-03-21,Stock_11,SELL,46,118.63969268361016,5457.4258634460675
1991-03-21,Stock_13,BUY,8,125.61961983508742,-1004.9569586806994
1991-03-21,FX_01,SELL,13,88.16123298535406,1146.0960288096028
1991-03-21,FX_05,BUY,21,90.6833357404588,-1904.350050549635
1991-03-28,Stock_06,SELL,63,104.81117263388728,5867.725892224672
1991-03-28,FX_01,BUY,52,88.86314682417277,-4620.883634856984
1991-03-29,Stock_03,BUY,54,118.44470352462926,-6522.979613172322
1991-03-29,FX_06,SELL,48,101.9850741889292,4895.283561068602
1991-03-29,Idx_04,BUY,7,106.35782694638164,-744.5047886246714
1991-04-02,Stock_08,SELL,5,122.40066235349056,527.7596018657684
1991-04-04,Stock_08,SELL,51,123.69617810702304,5522.073463632313
1991-04-04,FX_01,BUY,56,87.53378796685128,-4901.892126143672
1991-04-04,FX_05,BUY,6,90.0766547683062,-540.4599286098372
1991-04-09,Stock_01,BUY,8,95.20672578959544,-836.2871703324291
1991-04-12,Stock_01,SELL,69,91.83003374386034,6958.662204590397
1991-04-12,FX_05,SELL,57,91.05589755666736,5190.18616073004
1991-04-16,Stock_05,SELL,71,92.19320734413436,7185.830572217493
1991-04-16,FX_05,SELL,53,91.09201303383334,4827.876690793167
1991-04-24,Stock_13,BUY,5,114.25134353891151,-571.2567176945576
1991-05-01,Stock_07,BUY,5,209.35774524034855,-1164.154777960499
1991-05-02,Stock_13,BUY,6,105.58302028312502,-633.4981216987501
1991-05-03,Stock_03,BUY,6,105.22164850871924,-609.7469591718136
1991-05-03,Idx_04,SELL,8,93.66672545929066,749.3338036743253
1991-05-06,Idx_04,SELL,5,93.6731615121959,468.36580756097953
1991-05-09,Stock_03,BUY,5,97.48478941996552,-460.84339518516555
1991-05-15,Stock_13,SELL,63,93.7173680194572,5904.194185225803
1991-05-16,Stock_07,BUY,5,180.44808935718396,-986.9478975493208
1991-05-16,Idx_04,SELL,5,86.56039964300072,432.8019982150036
1991-05-17,Stock_03,BUY,5,88.05983229748445,-422.43108940399424
1991-05-17,Comm_01,SELL,5,260.13931101339506,1300.6965550669752
1991-05-17,Idx_04,SELL,7,83.86360634202467,587.0452443941726
1991-05-20,Idx_04,SELL,5,83.8278152708972,419.139076354486
1991-05-24,Idx_04,BUY,5,87.78964512483755,-438.9482256241877
1991-05-29,Stock_03,SELL,70,99.98259796524538,6771.706262044642
1991-05-29,FX_06,BUY,48,96.75549831179526,-4644.263918966173
1991-05-29,Idx_04,BUY,5,90.4778783217881,-452.3893916089405
1991-06-03,Idx_04,SELL,12,84.37188431715909,1012.4626118059091
1991-06-06,Stock_07,SELL,35,176.39211638636004,6989.22857541582
1991-06-06,FX_05,SELL,54,88.33198123235366,4769.926986547098
1991-06-13,Idx_04,BUY,9,83.92738537284848,-755.3464683556363
1991-06-14,Idx_04,SELL,8,83.49591992499529,667.9673593999623
1991-06-18,Idx_04,SELL,6,77.33032154298157,463.9819292578894
1991-06-19,Comm_01,BUY,9,189.13709224452543,-1702.2338302007288
1991-06-19,Idx_04,SELL,7,80.47269590263511,563.3088713184458
1991-06-20,Idx_04,BUY,7,80.96010834768832,-566.7207584338182
1991-06-26,Idx_04,SELL,14,74.6636859365129,1045.2916031111806
1991-06-28,Idx_04,BUY,7,77.98811368177994,-545.9167957724595
1991-07-02,Idx_04,BUY,8,80.13758984424526,-641.100718753962
1991-07-03,Comm_01,SELL,57,189.95375999545524,10827.36431974095
1991-07-08,Idx_04,BUY,7,84.52398522496658,-591.667896574766
1991-07-18,Idx_04,BUY,8,89.83775251077394,-718.7020200861915
1991-07-23,Idx_04,SELL,6,82.95491551802428,497.7294931081457
1991-07-29,Idx_04,SELL,7,81.73469842518173,572.1428889762722
1991-08-05,Stock_08,BUY,52,121.15318356300963,-5854.808561673173
1991-08-05,FX_01,SELL,52,92.93397748917704,4832.566829437206
1991-08-05,Idx_04,SELL,5,78.14544435695701,390.72722178478506
1991-08-13,Stock_08,BUY,6,116.21107344764933,-668.8050149153407
1991-08-14,Idx_04,BUY,7,83.85515352519916,-586.9860746763941
1991-08-16,Stock_08,SELL,6,122.59256820588296,685.5892529700311
1991-08-19,Stock_06,BUY,66,97.06588381992928,-5978.057075391796
1991-08-19,FX_01,SELL,51,93.31458056102738,4759.043608612396
1991-08-19,Idx_04,BUY,6,85.95777919615001,-515.7466751769001
1991-08-29,Stock_07,BUY,33,199.9513175476043,-7338.8564359291195
1991-08-29,FX_05,BUY,54,89.91037686426097,-4855.160350670092
1991-08-30,Idx_04,SELL,8,80.23433553659592,641.8746842927674
1991-09-02,Stock_06,BUY,5,90.35608191728744,-431.2585545347374
1991-09-02,Stock_14,BUY,64,98.37307584113464,-6295.876853832617
1991-09-10,Comm_01,SELL,6,163.7783004129668,982.6698024778007
1991-09-12,Stock_06,SELL,5,100.29546304582546,471.42990917609353
1991-09-13,Stock_14,SELL,7,115.0402920338351,805.2820442368456
1991-09-13,Idx_04,BUY,6,86.08337575883971,-516.5002545530383
1991-09-23,Idx_04,BUY,6,89.49040126423084,-536.942407585385
1991-09-25,Stock_07,SELL,5,232.14028479172285,1339.3233343306804
1991-09-26,Idx_04,BUY,5,93.3182793877379,-466.5913969386895
1991-09-27,Stock_11,BUY,66,97.3283103442838,-6423.668482722731
1991-09-27,Stock_14,SELL,5,121.9805179937066,609.902589968533
1991-09-27,Comm_01,BUY,5,191.74322938762344,-958.7161469381172
1991-10-01,Stock_15,BUY,104,62.57204921789561,-6507.493118661144
1991-10-03,Stock_06,SELL,13,101.00541297949869,1223.0770359973242
1991-10-03,Stock_07,SELL,5,236.1099689576087,1336.4128778341242
1991-10-03,Stock_08,SELL,8,121.96885401895643,908.8762217755868
1991-10-03,Stock_09,BUY,52,104.17762477658978,-4916.929908212231
1991-10-03,Stock_11,SELL,12,97.60444796132012,1171.2533755358413
1991-10-03,Stock_14,SELL,8,121.24446712329664,969.9557369863732
1991-10-03,Stock_15,SELL,17,59.65201315071683,1014.0842235621861
1991-10-03,FX_01,BUY,16,93.14634349543952,-1490.3414959270324
1991-10-03,FX_05,SELL,8,88.3372095831131,706.6976766649047
1991-10-03,FX_06,SELL,44,90.76454237795689,3993.639864630103
1991-10-03,Idx_04,BUY,5,94.43858301260572,-472.1929150630286
1991-10-04,Stock_02,BUY,51,92.48411773817664,-4265.44220417031
1991-10-04,Stock_06,SELL,6,101.63863130705327,567.3548300906006
1991-10-04,Stock_08,SELL,5,121.20112977613104,563.7951953457823
1991-10-04,Stock_09,SELL,7,102.88079333854289,651.2669991682236
1991-10-04,Stock_11,SELL,5,98.43299068533004,492.1649534266502
1991-10-04,Stock_14,SELL,5,122.29599827291815,611.4799913645908
1991-10-04,Stock_15,SELL,8,59.40171996734258,475.21375973874063
1991-10-04,FX_01,BUY,11,93.0346435527723,-1023.3810790804953
1991-10-04,FX_05,SELL,6,87.77450523955896,526.6470314373538
1991-10-04,FX_06,SELL,34,90.4329561613734,3074.7205094866954
1991-10-08,Stock_02,BUY,41,94.4267667724405,-3500.013601665413
1991-10-08,Stock_03,BUY,82,104.87060681197178,-7774.2479765585695
1991-10-08,Stock_06,BUY,36,103.21197797521448,-3450.163202103181
1991-10-08,Stock_07,BUY,13,238.52630495758373,-3531.371423933355
1991-10-08,Stock_08,BUY,30,122.40066235349056,-3409.6677330939383
1991-10-08,Stock_09,BUY,37,97.69352836274632,-3267.8211188466776
1991-10-08,Stock_11,BUY,34,103.61123660337836,-3522.782044514864
1991-10-08,Stock_14,BUY,28,127.764070156157,-3577.393964372396
1991-10-08,Stock_15,BUY,59,62.19659899625045,-3669.5993407787764
1991-10-08,FX_01,SELL,60,92.85537260811245,5571.322356486747
1991-10-08,FX_05,BUY,32,87.80843452017209,-2809.8699046455067
1991-10-08,FX_06,SELL,136,90.4046472460482,12295.032025462555
1991-10-08,Idx_04,BUY,275,91.7505990111958,-25231.414728078846
1991-10-09,Stock_09,BUY,7,98.9903294125977,-625.4865107189769
1991-10-09,Idx_04,BUY,6,92.46251889489272,-554.7751133693564
1991-10-10,FX_01,SELL,5,92.29549859160228,461.4774929580114
1991-10-11,Stock_02,SELL,10,95.88375603849695,872.0936715140022
1991-10-11,Stock_03,SELL,9,108.0138760780092,884.1789213280125
1991-10-11,Stock_06,SELL,7,104.28655689503763,676.9537327575462
1991-10-11,Stock_08,SELL,5,124.60779140584046,577.7604655202774
1991-10-11,Stock_09,SELL,12,103.3130426287126,1127.5985136650133
1991-10-11,Stock_10,BUY,75,106.04833708528898,-9103.362972039655
1991-10-11,Stock_11,SELL,7,109.20375852174952,764.4263096522467
1991-10-11,Stock_14,SELL,5,127.764070156157,638.820350780785
1991-10-11,Stock_15,SELL,12,62.28003934322746,747.3604721187295
1991-10-11,FX_01,BUY,12,92.73263878637326,-1112.791665436479
1991-10-11,FX_05,BUY,64,87.37018732336259,-5591.6919886952055
1991-10-11,FX_06,BUY,19,90.95322373102071,-1728.1112508893937
1991-10-14,Stock_01,BUY,98,73.31397163528058,-8218.906133045888
1991-10-14,Stock_02,SELL,8,98.45083758230012,725.1560365060135
1991-10-14,Stock_03,SELL,7,110.58566529092448,712.7199891620734
1991-10-14,Stock_06,SELL,8,104.49760778899244,768.217942835841
1991-10-14,Stock_07,SELL,7,244.3945174553035,1956.9994188719909
1991-10-14,Stock_08,SELL,7,128.01451353550334,823.4654101839423
1991-10-14,Stock_09,SELL,8,105.47442582644116,776.8894451620229
1991-10-14,Stock_10,SELL,8,108.06385635540089,988.9438778418137
1991-10-14,Stock_11,SELL,11,110.07829480591886,1210.8612428651074
1991-10-14,Stock_14,SELL,6,129.44658803210802,776.6795281926481
1991-10-14,Stock_15,SELL,12,62.61375894480032,751.3651073376038
1991-10-14,FX_01,BUY,14,91.89420206478202,-1286.5188289069483
1991-10-14,FX_05,BUY,47,87.41758457819077,-4108.626475174966
1991-10-14,FX_06,BUY,19,92.07083127909122,-1749.3457943027333
1991-10-15,Idx_04,SELL,5,97.4811395486118,487.40569774305897
1991-10-17,Stock_15,BUY,6,57.69142964354654,-346.14857786127925
1991-10-17,FX_06,BUY,7,93.45782723427332,-654.2047906399133
1991-10-21,Stock_01,BUY,5,70.74845217704578,-407.3161727073206
1991-10-21,Stock_15,BUY,7,56.14797474517474,-393.0358232162232
1991-10-23,Stock_01,SELL,5,74.79443109839139,428.2135206937506
1991-10-24,Idx_04,SELL,5,101.07012588214744,505.35062941073716
1991-10-25,Stock_15,SELL,6,58.81772807556307,352.9063684533784
1991-10-28,Stock_09,SELL,5,114.98443440654816,554.1166092680795
1991-10-29,Stock_02,SELL,5,107.19275325577028,517.6058537220591
1991-10-29,Stock_03,SELL,5,118.4438227274978,571.9343343545522
1991-10-30,FX_01,SELL,5,90.2573280771388,451.286640385694
1991-10-31,Stock_15,BUY,5,58.233711808421354,-291.1685590421068
1991-10-31,FX_06,BUY,5,97.59780967011812,-487.9890483505906
1991-10-31,Idx_04,SELL,6,104.11469247800638,624.6881548680383
1991-11-04,Stock_01,SELL,8,75.75774610268505,694.3432028079533
1991-11-04,Stock_02,SELL,7,107.19275325577028,736.3166357014978
1991-11-04,Stock_03,SELL,5,118.15805438960034,579.7416232952678
1991-11-04,Stock_06,SELL,6,109.0068184537256,596.8587944012688
1991-11-04,Stock_08,SELL,8,138.76230001866423,1013.0436520371807
1991-11-04,Stock_09,SELL,5,111.09397807765188,545.0817849175372
1991-11-04,Stock_10,SELL,8,113.02517795570336,1035.9107562852967
1991-11-04,Stock_11,SELL,6,114.52009643990549,687.1205786394329
1991-11-04,Stock_12,BUY,115,58.14011833022006,-6561.073431089518
1991-11-04,Stock_15,SELL,11,58.5257251652841,643.7829768181251
1991-11-04,FX_01,BUY,9,91.25710404599458,-821.3139364139512
1991-11-04,FX_05,SELL,11,87.28564870665402,960.1421357731941
1991-11-04,FX_06,SELL,40,98.12985264359494,3925.194105743798
1991-11-08,Stock_15,BUY,7,53.3530922340723,-373.4716456385061
1991-11-08,FX_01,BUY,6,93.62899350967244,-561.7739610580346
1991-11-08,FX_05,SELL,6,88.22628111200237,529.3576866720142
1991-11-08,FX_06,BUY,5,94.91905047919586,-474.5952523959793
1991-11-11,FX_06,SELL,7,95.80861851868995,670.6603296308297
1991-11-12,Stock_12,BUY,5,57.37204565214141,-279.24854487173207
1991-11-13,Comm_01,BUY,56,200.40833960220675,-11222.867017723578
1991-11-15,FX_05,BUY,5,87.73312904798794,-438.66564523993975
1991-11-18,Stock_12,SELL,7,60.84509628205343,416.7516197335375
1991-11-20,FX_01,SELL,5,92.83468572875582,464.17342864377906
1991-11-21,Stock_15,SELL,6,55.27197297872706,331.6318378723623
1991-11-22,FX_06,BUY,5,99.0376906709533,-495.18845335476647
1991-11-25,Stock_15,BUY,7,54.60453377558133,-382.2317364290693
1991-11-26,Stock_12,BUY,5,56.43699203475152,-276.9697060740892
1991-11-28,Stock_06,BUY,5,99.45924362707537,-458.2002258036202
1991-11-29,Stock_03,SELL,5,126.71927667932938,630.2787366294654
1991-11-29,Stock_12,SELL,7,58.72851306149429,408.9469856608575
1991-11-29,Stock_14,BUY,5,107.36387782204515,-536.8193891102258
1991-12-02,FX_06,BUY,5,98.74271912067206,-493.7135956033603
1991-12-06,Stock_01,BUY,5,66.67210688713277,-382.8400444918458
1991-12-06,FX_01,BUY,6,92.26239695438636,-553.5743817263182
1991-12-06,FX_05,SELL,6,87.07567017398677,522.4540210439206
1991-12-10,Stock_12,BUY,5,50.95859008623091,-241.11444464010725
1991-12-10,FX_01,BUY,5,93.95305945860214,-469.7652972930107
1991-12-10,FX_05,SELL,7,88.19599070605149,617.3719349423604
1991-12-11,Stock_12,BUY,6,51.39586664268469,-293.8657932682498
1991-12-11,Idx_04,BUY,5,97.27076096790296,-486.3538048395148
1991-12-13,Stock_01,BUY,5,58.81340561424541,-334.1988441582701
1991-12-13,Stock_12,BUY,5,48.09951508984407,-228.40446238638327
1991-12-17,Stock_12,BUY,5,46.68681726684285,-223.57775244629218
1991-12-17,Stock_15,SELL,8,52.86945370843627,422.95562966749014
1991-12-19,Stock_01,BUY,7,60.04037073213152,-479.8318521690182
1991-12-19,Stock_14,SELL,5,112.62167095166132,563.1083547583066
1991-12-23,Stock_15,BUY,5,50.460436663024055,-252.30218331512026
1991-12-23,FX_06,BUY,10,95.88498248699533,-958.8498248699533
1991-12-25,Stock_01,SELL,9,62.03800571145506,634.8572923514347
1991-12-25,Stock_12,BUY,6,44.635004641600055,-259.17423638403375
1991-12-25,FX_06,SELL,5,96.77540399255837,483.87701996279185
1991-12-27,Stock_15,SELL,11,57.90259688840841,636.9285657724926
1991-12-27,FX_06,SELL,5,95.33872190863907,476.69360954319535
1991-12-30,Stock_12,BUY,8,40.80050554704054,-302.65382382362804
1991-12-30,Comm_01,SELL,57,180.580080009456,10293.064560538993
1991-12-31,Stock_01,BUY,11,58.94522872995438,-735.1892779053478
1991-12-31,Stock_02,BUY,10,94.75735689278956,-887.3038992327752
1991-12-31,Stock_03,BUY,9,114.14850227053772,-961.9935911017676
1991-12-31,Stock_06,BUY,6,89.13214264086375,-502.90634277169016
1991-12-31,Stock_09,BUY,9,99.26712029152004,-836.5798203925981
1991-12-31,Stock_10,BUY,5,102.89588715820888,-583.3454872136817
1991-12-31,Stock_12,BUY,17,40.93505305106485,-651.6339917398662
1991-12-31,Stock_15,SELL,109,54.418117969927906,5931.5748587221415
1991-12-31,FX_01,SELL,6,94.0375955428389,564.2255732570334
1991-12-31,FX_05,BUY,11,88.19463715206362,-970.1410086726999
1991-12-31,FX_06,SELL,19,93.63957884944904,1779.1519981395318
1992-01-01,Stock_01,BUY,14,57.54587953767961,-912.6256673978769
1992-01-01,Stock_02,BUY,5,95.10589751776,-442.2793281293221
1992-01-01,Stock_06,BUY,9,86.83722675186601,-739.3738355883748
1992-01-01,Stock_08,BUY,11,122.25676321417296,-1272.275610843421
1992-01-01,Stock_09,BUY,5,97.9609748715453,-455.5565457020137
1992-01-01,Stock_10,BUY,7,102.73497994670332,-814.6419899410594
1992-01-01,Stock_11,BUY,10,103.61446487262717,-1036.1446487262717
1992-01-01,Stock_12,BUY,15,41.30505302388125,-576.2535734338704
1992-01-01,Stock_14,SELL,56,107.67895249870796,6030.021339927645
1992-01-01,FX_01,SELL,11,94.6053339928235,1040.6586739210586
1992-01-01,FX_05,BUY,17,88.27741124404285,-1500.7159911487286
1992-01-01,FX_06,SELL,18,93.00776075358128,1674.139693564463
1992-01-02,Stock_01,BUY,17,58.9046600069258,-1136.4334536201402
1992-01-02,Stock_02,BUY,8,94.47856623083732,-699.7615799123236
1992-01-02,Stock_03,BUY,12,112.41457762034156,-1248.9087035136138
1992-01-02,Stock_06,SELL,82,88.37361489645131,6874.291846058264
1992-01-02,Stock_08,BUY,6,123.50425208797944,-702.9503540941785
1992-01-02,Stock_09,BUY,9,99.70249196877975,-830.7595372706801
1992-01-02,Stock_10,BUY,7,102.65452200125556,-815.4954829972058
1992-01-02,Stock_11,BUY,9,104.88038242003309,-943.9234417802978
1992-01-02,Stock_12,BUY,17,40.80050554704054,-642.1570853991976
1992-01-02,FX_01,BUY,52,94.8618289397606,-4932.815104867551
1992-01-02,FX_05,BUY,19,88.11595759767695,-1674.203194355862
1992-01-02,FX_06,SELL,27,92.58205429930692,2499.7154660812866
1992-01-03,Stock_07,BUY,5,243.0005004825525,-1365.842337150495
1992-01-06,Stock_12,BUY,17,38.8159780003108,-605.1326798130132
1992-01-07,Stock_12,SELL,6,37.94144754040503,206.13666094727984
1992-01-08,Stock_01,BUY,5,53.80412721730394,-297.2033312845933
1992-01-08,FX_05,SELL,7,90.51736900920314,633.621583064422
1992-01-09,FX_01,BUY,5,99.20845397665802,-496.0422698832901
1992-01-10,Stock_01,SELL,145,53.30725547347777,8552.7753740872
1992-01-10,Stock_02,BUY,12,89.181364347927,-947.3501877114097
1992-01-10,Stock_03,BUY,8,107.35739281029208,-760.2862397294243
1992-01-10,Stock_08,BUY,9,118.20709799570712,-1048.32758830335
1992-01-10,Stock_09,BUY,10,94.47794827412524,-836.3453385741074
1992-01-10,Stock_10,BUY,17,93.56363342526832,-1759.984084582785
1992-01-10,Stock_11,BUY,14,96.0189503115558,-1344.265304361781
1992-01-10,Stock_12,BUY,28,37.268724178409606,-923.7570043560058
1992-01-10,FX_01,SELL,6,98.53963519944196,591.2378111966518
1992-01-10,FX_05,SELL,54,90.37478134960628,4880.238192878739
1992-01-10,FX_06,SELL,35,88.52280916891566,3098.298320912048
1992-01-13,Stock_07,BUY,5,234.59985250576491,-1301.8392848176497
1992-01-14,Stock_02,BUY,16,89.46017493274788,-1274.7574473072546
1992-01-14,Stock_03,BUY,11,110.68071588422626,-1084.282570764448
1992-01-14,Stock_07,BUY,5,226.81814397370675,-1260.007130833401
1992-01-14,Stock_08,BUY,13,116.19766262463114,-1495.1339532763536
1992-01-14,Stock_09,BUY,14,94.04253861162108,-1172.5468704967857
1992-01-14,Stock_10,BUY,10,95.25309405065136,-1058.2890383908464
1992-01-14,Stock_11,BUY,11,97.47596655587272,-1072.2356321145999
1992-01-14,Stock_12,SELL,234,36.8650958244628,7682.614766209004
1992-01-14,FX_01,SELL,13,98.97815627300028,1286.7160315490037
1992-01-14,FX_05,BUY,26,90.00669060645848,-2340.1739557679202
1992-01-14,FX_06,BUY,37,89.05900364782148,-3295.183134969395
1992-01-15,FX_06,BUY,5,88.44587110888168,-442.22935554440835
1992-01-16,Stock_02,BUY,18,88.51918796379815,-1412.4241828401277
1992-01-16,Stock_03,BUY,16,109.09127971203974,-1547.2669086066999
1992-01-16,Stock_07,BUY,7,227.1718557300575,-1784.2633037337257
1992-01-16,Stock_08,SELL,88,116.75025911625904,10172.580410692626
1992-01-16,Stock_09,BUY,19,90.12410994874574,-1517.9232324004392
1992-01-16,Stock_10,BUY,14,97.10345320814992,-1525.348531122667
1992-01-16,Stock_11,BUY,15,97.92977030122164,-1468.9465545183245
1992-01-16,FX_01,BUY,78,99.01263221339023,-7722.985312644439
1992-01-16,FX_05,BUY,26,89.12378496955941,-2317.2184092085445
1992-01-16,FX_06,SELL,43,88.64519881257392,3811.743548940679
1992-01-17,Idx_04,BUY,6,86.50534355149578,-519.0320613089747
1992-01-22,FX_06,SELL,5,86.30608009720405,431.5304004860202
1992-01-23,Stock_02,BUY,6,82.5249795417043,-425.06149073064165
1992-01-23,Stock_09,SELL,125,87.51181910879627,9390.566875809074
1992-01-23,Stock_10,BUY,5,94.85085639975256,-531.2805106739045
1992-01-23,Stock_11,BUY,6,93.89314428786514,-563.3588657271908
1992-01-23,FX_06,BUY,97,85.84501587502874,-8326.966539877787
1992-01-24,Stock_02,SELL,68,84.23264332138127,5009.640961641749
1992-01-24,Stock_03,SELL,52,104.46753517038675,4751.185103890075
1992-01-24,Stock_07,SELL,24,213.1118196516579,5768.356468956311
1992-01-24,Stock_10,SELL,124,95.41399258276688,13343.417233219618
1992-01-24,Stock_11,SELL,63,95.66065880811928,6026.621504911514
1992-01-24,FX_05,SELL,148,88.66795419398217,13122.85722070936
1992-01-24,FX_06,BUY,105,87.46156799483728,-9183.464639457914
1992-01-24,Idx_04,SELL,280,82.1472006420984,23001.216179787552
1992-01-28,Stock_11,SELL,61,100.03168898779845,6101.933028255705
1992-01-29,Stock_02,SELL,69,89.28589963954549,5569.682368951488
1992-01-29,Stock_07,SELL,27,218.32903687511788,6695.723902408633
1992-01-29,FX_05,SELL,48,88.03953211851572,4225.897541688755
1992-01-29,FX_06,BUY,50,90.4062507725225,-4520.3125386261245
1992-01-30,Idx_04,BUY,7,85.96757253537233,-601.7730077476062
1992-02-12,Stock_03,SELL,55,104.03406344494984,5159.557897551748
1992-02-12,FX_06,BUY,49,90.17252665660808,-4418.453806173796
1992-02-18,Idx_04,BUY,8,90.88610652402282,-727.0888521921826
1992-02-25,Idx_04,SELL,5,87.42952333222611,437.14761666113054
1992-02-28,Idx_04,SELL,6,84.28839848602823,505.73039091616937
1992-03-09,Idx_04,SELL,6,81.34529869799256,488.07179218795534
1992-03-11,Idx_04,SELL,5,80.0556824910952,400.278412455476
1992-03-12,Stock_10,BUY,49,120.03178913387238,-7038.576783455064
1992-03-12,FX_05,BUY,52,83.56174619540961,-4345.210802161299
1992-03-13,Idx_04,BUY,11,84.06244470134509,-924.6868917147959
1992-03-17,Idx_04,BUY,5,82.56160456841823,-412.8080228420912
1992-03-18,Idx_04,SELL,7,83.68563388707574,585.7994372095302
